id,edad,genero,sentimiento_serguridad,satisfaccion,covid_positivo,covid_prueba,covid_sintomas,covid_conocido_sintomas,covid_contacto_sintomas,covid_prevencion,covid_tratar,covid_atencion_puesto_salud,covid_desempleo,covid_depresion,covid_conflictos,covid_internados,covid_muerte,covid_higiene,servicio_agua,servicio_desague,servicio_telefono,servicio_internet,servicio_electricidad,cal_servicio_agua,cal_servicio_telefono,cal_servicio_internet,cal_servicio_electricidad,cal_servicio_basura,cal_servicio_seguridad,cal_servicio_mant_parq,cal_servicio_desague,muni_recojo_basura,muni_man_parques,tiempo_comercial,tiempo_cultural,tiempo_escuela,tiempo_universidad,tiempo_salud,tiempo_aux_rap,tiempo_via_principal,tiempo_iglesia,vivienda_m2,vivienda_m2_precio,vivienda_vivir_anios,vivienda_cuartos,vivienda_pisos,vivienda_banos,valoracion_vivienda,gasto_alimentos,gasto_vestido,gasto_edu,gasto_salud,gasto_transpor,gasto_diversion,alr_calles_pavimentadas,alr_zonas_verdes,alr_parques_recreativas,alr_auxilio_rap,jefe_ocu,distrito,zona,hogar_ingresos_cuantos,ingreso_familiar,f_menor18,f_hombre,f_mujer,idiomas,lugar_n
31,59,0,1,8,0,0,0,1,0,200,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,4,3,3,4,1,1,0,0,0,45,0,0,0,0,80,5000,5,1,2,4,400000,2000,300,400,300,100,200,1,1,0,1,1,1, Centro de huancayo,3,12000,0,1,3,1,Lima
32,61,1,1,10,0,0,0,1,0,1000,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,4,3,2,4,1,1,15.5,15.5,15.5,0,0,0,0,0,80,3000,5,1,2,4,600000,2000,1000,4000,2000,500,500,1,0,1,1,1,1, Centro de huancayo,3,20000,0,3,2,1,Junin
32,61,1,1,10,0,0,0,1,0,1000,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,4,3,2,4,1,1,0,0,0,25.5,0,0,0,0,80,3000,5,1,2,4,600000,2000,1000,4000,2000,500,500,1,0,1,1,1,1, Centro de huancayo,3,20000,0,3,2,1,Junin
32,61,1,1,10,0,0,0,1,0,1000,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,4,3,2,4,1,1,0,0,0,0,5.5,5.5,5.5,5.5,80,3000,5,1,2,4,600000,2000,1000,4000,2000,500,500,1,0,1,1,1,1, Centro de huancayo,3,20000,0,3,2,1,Junin
33,30,0,0,5,0,0,0,1,1,300,0,0,0,1,1,1,0,5,1,1,0,1,1,2,4,3,4,4,3,3,4,1,0,5.5,0,0,0,0,0,0,0,100,3500,1,3,3,3,350000,850,100,0,200,0,0,1,0,1,1,2,3, Ciudad universitaria,2,1500,0,1,1,1,Junin
33,30,0,0,5,0,0,0,1,1,300,0,0,0,1,1,1,0,5,1,1,0,1,1,2,4,3,4,4,3,3,4,1,0,0,15.5,15.5,0,0,15.5,15.5,0,100,3500,1,3,3,3,350000,850,100,0,200,0,0,1,0,1,1,2,3, Ciudad universitaria,2,1500,0,1,1,1,Junin
33,30,0,0,5,0,0,0,1,1,300,0,0,0,1,1,1,0,5,1,1,0,1,1,2,4,3,4,4,3,3,4,1,0,0,0,0,25.5,25.5,0,0,25.5,100,3500,1,3,3,3,350000,850,100,0,200,0,0,1,0,1,1,2,3, Ciudad universitaria,2,1500,0,1,1,1,Junin
34,33,0,1,8,0,0,0,1,1,120,100,0,0,1,1,1,0,2,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,5.5,0,5.5,0,5.5,0,5.5,5.5,90,2000,1,2,3,1,180000,500,150,400,80,0,60,1,1,1,1,1,3, Los andes,2,3500,0,1,1,2,Junin
34,33,0,1,8,0,0,0,1,1,120,100,0,0,1,1,1,0,2,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,15.5,0,15.5,0,15.5,0,0,90,2000,1,2,3,1,180000,500,150,400,80,0,60,1,1,1,1,1,3, Los andes,2,3500,0,1,1,2,Junin
35,22,1,1,6,0,1,0,0,0,200,100,0,0,0,0,1,1,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,0,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,200,600,5,4,3,3,100000,300,200,200,100,100,100,0,0,0,0,2,2, Azapampa,1,1000,0,0,1,1,Junin
36,22,1,0,5,1,1,0,1,0,200,400,0,1,0,0,0,0,3,1,1,1,1,1,3,3,3,4,3,3,2,3,0,1,25.5,25.5,0,0,0,0,0,0,300,200,5,5,2,2,60000,500,200,600,200,100,100,1,0,0,1,1,2, La esperanza,4,3500,0,4,3,1,Junin
36,22,1,0,5,1,1,0,1,0,200,400,0,1,0,0,0,0,3,1,1,1,1,1,3,3,3,4,3,3,2,3,0,1,0,0,45,45,0,0,0,0,300,200,5,5,2,2,60000,500,200,600,200,100,100,1,0,0,1,1,2, La esperanza,4,3500,0,4,3,1,Junin
36,22,1,0,5,1,1,0,1,0,200,400,0,1,0,0,0,0,3,1,1,1,1,1,3,3,3,4,3,3,2,3,0,1,0,0,0,0,15.5,0,15.5,15.5,300,200,5,5,2,2,60000,500,200,600,200,100,100,1,0,0,1,1,2, La esperanza,4,3500,0,4,3,1,Junin
36,22,1,0,5,1,1,0,1,0,200,400,0,1,0,0,0,0,3,1,1,1,1,1,3,3,3,4,3,3,2,3,0,1,0,0,0,0,0,5.5,0,0,300,200,5,5,2,2,60000,500,200,600,200,100,100,1,0,0,1,1,2, La esperanza,4,3500,0,4,3,1,Junin
37,22,1,1,8,0,0,0,1,0,300,300,0,0,0,0,2,2,2,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,180,20,2,2,1,2,200000,300,100,500,100,100,50,1,1,1,1,4,3, Pio pata,2,3000,0,3,1,1,Lima
38,21,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,15.5,0,0,15.5,0,0,0,0,100,250,3,3,3,1,25000,100,0,500,0,0,0,1,1,1,1,2,3, Lamblaspata,1,2500,0,0,2,1,Junin
38,21,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,5.5,5.5,0,5.5,5.5,5.5,5.5,100,250,3,3,3,1,25000,100,0,500,0,0,0,1,1,1,1,2,3, Lamblaspata,1,2500,0,0,2,1,Junin
39,22,0,0,6,0,0,0,0,0,200,100,0,0,0,0,0,3,2,1,1,1,1,1,5,3,3,5,4,3,3,5,1,0,15.5,15.5,15.5,0,15.5,0,0,15.5,50,1,5,1,5,3,50,250,50,2009,100,100,0,1,0,1,0,2,2, Auray,2,800,2,2,2,2,Junin
39,22,0,0,6,0,0,0,0,0,200,100,0,0,0,0,0,3,2,1,1,1,1,1,5,3,3,5,4,3,3,5,1,0,0,0,0,25.5,0,25.5,0,0,50,1,5,1,5,3,50,250,50,2009,100,100,0,1,0,1,0,2,2, Auray,2,800,2,2,2,2,Junin
39,22,0,0,6,0,0,0,0,0,200,100,0,0,0,0,0,3,2,1,1,1,1,1,5,3,3,5,4,3,3,5,1,0,0,0,0,0,0,0,5.5,0,50,1,5,1,5,3,50,250,50,2009,100,100,0,1,0,1,0,2,2, Auray,2,800,2,2,2,2,Junin
40,23,1,0,5,0,1,0,1,0,200,200,0,1,1,0,0,0,4,1,1,1,1,1,3,3,3,4,4,4,3,3,1,1,25.5,25.5,0,0,25.5,0,0,0,200,200,5,5,2,2,40000,400,100,500,200,150,50,1,0,0,1,1,2, La esperanza,4,2500,0,4,2,1,Junin
40,23,1,0,5,0,1,0,1,0,200,200,0,1,1,0,0,0,4,1,1,1,1,1,3,3,3,4,4,4,3,3,1,1,0,0,15.5,0,0,0,15.5,15.5,200,200,5,5,2,2,40000,400,100,500,200,150,50,1,0,0,1,1,2, La esperanza,4,2500,0,4,2,1,Junin
40,23,1,0,5,0,1,0,1,0,200,200,0,1,1,0,0,0,4,1,1,1,1,1,3,3,3,4,4,4,3,3,1,1,0,0,0,45,0,0,0,0,200,200,5,5,2,2,40000,400,100,500,200,150,50,1,0,0,1,1,2, La esperanza,4,2500,0,4,2,1,Junin
40,23,1,0,5,0,1,0,1,0,200,200,0,1,1,0,0,0,4,1,1,1,1,1,3,3,3,4,4,4,3,3,1,1,0,0,0,0,0,5.5,0,0,200,200,5,5,2,2,40000,400,100,500,200,150,50,1,0,0,1,1,2, La esperanza,4,2500,0,4,2,1,Junin
41,21,0,0,4,0,0,1,1,0,0,0,0,1,1,1,4,0,5,1,1,0,0,1,3,3,3,3,3,3,3,3,1,0,5.5,0,5.5,0,0,5.5,5.5,5.5,150,300,1,1,1,1,150,300,20,20,30,30,30,0,0,0,1,3,3, Aguas de virgenes,1,500,2,3,2,1,Junin
41,21,0,0,4,0,0,1,1,0,0,0,0,1,1,1,4,0,5,1,1,0,0,1,3,3,3,3,3,3,3,3,1,0,0,25.5,0,0,0,0,0,0,150,300,1,1,1,1,150,300,20,20,30,30,30,0,0,0,1,3,3, Aguas de virgenes,1,500,2,3,2,1,Junin
41,21,0,0,4,0,0,1,1,0,0,0,0,1,1,1,4,0,5,1,1,0,0,1,3,3,3,3,3,3,3,3,1,0,0,0,0,90,0,0,0,0,150,300,1,1,1,1,150,300,20,20,30,30,30,0,0,0,1,3,3, Aguas de virgenes,1,500,2,3,2,1,Junin
41,21,0,0,4,0,0,1,1,0,0,0,0,1,1,1,4,0,5,1,1,0,0,1,3,3,3,3,3,3,3,3,1,0,0,0,0,0,15.5,0,0,0,150,300,1,1,1,1,150,300,20,20,30,30,30,0,0,0,1,3,3, Aguas de virgenes,1,500,2,3,2,1,Junin
42,22,1,1,9,0,0,0,0,0,300,200,1,0,0,0,0,0,0,1,1,1,1,1,5,5,5,5,5,5,5,5,1,1,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,180,200,2,2,2,2,50000,100,100,300,200,200,100,1,1,1,1,2,1, Yauris,2,2000,1,3,3,1,Lima
43,19,0,1,4,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,4,4,4,3,2,0,3,1,0,45,0,0,0,0,0,0,0,140,800,5,1,2,2,112000,500,100,80,0,0,0,0,0,0,0,2,2, Azapampa,1,900,2,3,2,1,Junin
43,19,0,1,4,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,4,4,4,3,2,0,3,1,0,0,25.5,25.5,0,25.5,25.5,0,0,140,800,5,1,2,2,112000,500,100,80,0,0,0,0,0,0,0,2,2, Azapampa,1,900,2,3,2,1,Junin
43,19,0,1,4,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,4,4,4,3,2,0,3,1,0,0,0,0,90,0,0,0,0,140,800,5,1,2,2,112000,500,100,80,0,0,0,0,0,0,0,2,2, Azapampa,1,900,2,3,2,1,Junin
43,19,0,1,4,0,0,0,1,1,0,0,0,0,1,1,0,0,2,0,1,0,1,1,0,4,4,4,3,2,0,3,1,0,0,0,0,0,0,0,5.5,5.5,140,800,5,1,2,2,112000,500,100,80,0,0,0,0,0,0,0,2,2, Azapampa,1,900,2,3,2,1,Junin
44,22,0,0,7,0,1,0,1,0,300,500,0,0,0,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,0,1,0,90,90,0,0,0,0,0,90,50,500,5,4,2,3,90000,300,0,600,50,50,0,0,1,1,0,2,3, Saños chico,3,1500,1,1,2,4,Junin
44,22,0,0,7,0,1,0,1,0,300,500,0,0,0,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,0,1,0,0,0,45,45,0,0,0,0,50,500,5,4,2,3,90000,300,0,600,50,50,0,0,1,1,0,2,3, Saños chico,3,1500,1,1,2,4,Junin
44,22,0,0,7,0,1,0,1,0,300,500,0,0,0,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,0,1,0,0,0,0,0,15.5,15.5,0,0,50,500,5,4,2,3,90000,300,0,600,50,50,0,0,1,1,0,2,3, Saños chico,3,1500,1,1,2,4,Junin
44,22,0,0,7,0,1,0,1,0,300,500,0,0,0,1,0,0,5,1,1,1,1,1,4,3,3,4,3,2,2,0,1,0,0,0,0,0,0,0,25.5,0,50,500,5,4,2,3,90000,300,0,600,50,50,0,0,1,1,0,2,3, Saños chico,3,1500,1,1,2,4,Junin
45,26,0,0,5,0,0,0,1,0,100,0,0,1,1,1,0,0,5,1,1,0,0,1,4,4,4,4,4,4,4,4,1,1,5.5,0,5.5,0,0,0,5.5,0,70,100,5,4,1,1,60000,900,300,100,100,50,100,1,0,1,1,4,2, Azapampa,5,900,0,0,5,1,Junin
45,26,0,0,5,0,0,0,1,0,100,0,0,1,1,1,0,0,5,1,1,0,0,1,4,4,4,4,4,4,4,4,1,1,0,15.5,0,15.5,15.5,15.5,0,15.5,70,100,5,4,1,1,60000,900,300,100,100,50,100,1,0,1,1,4,2, Azapampa,5,900,0,0,5,1,Junin
46,24,0,1,5,0,0,0,0,0,50,0,0,1,0,1,0,3,3,1,1,0,1,1,4,3,3,3,4,2,2,4,1,1,15.5,15.5,15.5,15.5,15.5,15.5,15.5,0,180,400,5,3,1,2,70000,500,50,50,20,20,30,1,0,1,0,3,3, Ciudad universitaria,2,1000,0,1,3,1,Junin
46,24,0,1,5,0,0,0,0,0,50,0,0,1,0,1,0,3,3,1,1,0,1,1,4,3,3,3,4,2,2,4,1,1,0,0,0,0,0,0,0,5.5,180,400,5,3,1,2,70000,500,50,50,20,20,30,1,0,1,0,3,3, Ciudad universitaria,2,1000,0,1,3,1,Junin
47,24,1,0,1,0,1,1,1,1,50,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,15.5,0,0,0,15.5,0,0,0,100,2500,5,1,5,1,125000,2000,2000,1500,200,500,500,1,1,1,1,1,3, La esperanza,3,9500,0,1,3,3,Lima
47,24,1,0,1,0,1,1,1,1,50,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,5.5,5.5,0,0,5.5,5.5,5.5,100,2500,5,1,5,1,125000,2000,2000,1500,200,500,500,1,1,1,1,1,3, La esperanza,3,9500,0,1,3,3,Lima
47,24,1,0,1,0,1,1,1,1,50,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,0,0,25.5,0,0,0,0,100,2500,5,1,5,1,125000,2000,2000,1500,200,500,500,1,1,1,1,1,3, La esperanza,3,9500,0,1,3,3,Lima
48,24,1,1,8,0,0,0,1,0,250,0,0,1,0,0,1,1,3,1,1,1,0,1,4,4,4,4,4,4,3,4,1,0,5.5,5.5,5.5,5.5,5.5,0,5.5,5.5,25,1500,3,3,3,2,180000,300,300,0,200,200,200,1,0,0,0,2,3, Saños chico,2,4000,2,1,1,1,Junin
48,24,1,1,8,0,0,0,1,0,250,0,0,1,0,0,1,1,3,1,1,1,0,1,4,4,4,4,4,4,3,4,1,0,0,0,0,0,0,15.5,0,0,25,1500,3,3,3,2,180000,300,300,0,200,200,200,1,0,0,0,2,3, Saños chico,2,4000,2,1,1,1,Junin
49,24,1,1,7,0,0,0,1,0,1500,1000,0,1,0,0,2,0,4,1,1,0,0,1,3,3,3,4,4,2,3,4,1,1,15.5,0,15.5,15.5,0,0,0,0,100,600,2,4,3,4,60000,500,400,1000,400,300,400,0,0,0,0,4,3, Ciudad universitaria,0,3000,0,5,4,2,Huancavelica
49,24,1,1,7,0,0,0,1,0,1500,1000,0,1,0,0,2,0,4,1,1,0,0,1,3,3,3,4,4,2,3,4,1,1,0,45,0,0,0,45,0,0,100,600,2,4,3,4,60000,500,400,1000,400,300,400,0,0,0,0,4,3, Ciudad universitaria,0,3000,0,5,4,2,Huancavelica
49,24,1,1,7,0,0,0,1,0,1500,1000,0,1,0,0,2,0,4,1,1,0,0,1,3,3,3,4,4,2,3,4,1,1,0,0,0,0,25.5,0,0,25.5,100,600,2,4,3,4,60000,500,400,1000,400,300,400,0,0,0,0,4,3, Ciudad universitaria,0,3000,0,5,4,2,Huancavelica
49,24,1,1,7,0,0,0,1,0,1500,1000,0,1,0,0,2,0,4,1,1,0,0,1,3,3,3,4,4,2,3,4,1,1,0,0,0,0,0,0,5.5,0,100,600,2,4,3,4,60000,500,400,1000,400,300,400,0,0,0,0,4,3, Ciudad universitaria,0,3000,0,5,4,2,Huancavelica
50,26,1,1,10,0,0,0,1,0,100,200,1,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,25.5,25.5,0,0,0,0,0,0,200,1200,5,1,3,4,240000,400,200,200,100,500,200,1,1,1,1,2,3, Ciudad universitaria,5,3500,4,4,3,3,Lima
50,26,1,1,10,0,0,0,1,0,100,200,1,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,0,15.5,15.5,15.5,15.5,0,15.5,200,1200,5,1,3,4,240000,400,200,200,100,500,200,1,1,1,1,2,3, Ciudad universitaria,5,3500,4,4,3,3,Lima
50,26,1,1,10,0,0,0,1,0,100,200,1,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,5.5,0,200,1200,5,1,3,4,240000,400,200,200,100,500,200,1,1,1,1,2,3, Ciudad universitaria,5,3500,4,4,3,3,Lima
51,25,0,1,7,0,1,0,1,1,50,0,0,0,0,0,0,0,5,1,1,0,0,1,4,2,3,4,4,4,4,4,1,1,25.5,25.5,25.5,25.5,0,25.5,0,0,400,400,5,4,1,1,160000,700,100,250,50,50,150,1,1,0,0,2,3, Aguas de virgenes,2,1500,0,0,2,1,Junin
51,25,0,1,7,0,1,0,1,1,50,0,0,0,0,0,0,0,5,1,1,0,0,1,4,2,3,4,4,4,4,4,1,1,0,0,0,0,15.5,0,0,15.5,400,400,5,4,1,1,160000,700,100,250,50,50,150,1,1,0,0,2,3, Aguas de virgenes,2,1500,0,0,2,1,Junin
51,25,0,1,7,0,1,0,1,1,50,0,0,0,0,0,0,0,5,1,1,0,0,1,4,2,3,4,4,4,4,4,1,1,0,0,0,0,0,0,5.5,0,400,400,5,4,1,1,160000,700,100,250,50,50,150,1,1,0,0,2,3, Aguas de virgenes,2,1500,0,0,2,1,Junin
52,20,1,1,8,0,0,0,0,0,100,100,0,0,0,0,0,0,4,1,1,0,1,1,4,3,3,4,4,3,3,4,1,0,25.5,0,25.5,0,25.5,25.5,25.5,25.5,150,360,5,3,3,1,100000,200,100,100,100,100,100,1,0,0,0,2,1, Centro de huancayo,3,800,2,4,4,2,Junin
52,20,1,1,8,0,0,0,0,0,100,100,0,0,0,0,0,0,4,1,1,0,1,1,4,3,3,4,4,3,3,4,1,0,0,45,0,45,0,0,0,0,150,360,5,3,3,1,100000,200,100,100,100,100,100,1,0,0,0,2,1, Centro de huancayo,3,800,2,4,4,2,Junin
53,23,1,1,7,0,0,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,0,1,1,3,2,5,5,3,5,3,1,1,25.5,0,0,0,0,0,0,25.5,100,200,5,1,2,1,50000,500,300,300,100,0,100,1,1,1,0,2,1, Centro de huancayo,3,1500,2,2,2,2,Junin
53,23,1,1,7,0,0,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,0,1,1,3,2,5,5,3,5,3,1,1,0,45,0,0,0,0,0,0,100,200,5,1,2,1,50000,500,300,300,100,0,100,1,1,1,0,2,1, Centro de huancayo,3,1500,2,2,2,2,Junin
53,23,1,1,7,0,0,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,0,1,1,3,2,5,5,3,5,3,1,1,0,0,15.5,15.5,15.5,15.5,0,0,100,200,5,1,2,1,50000,500,300,300,100,0,100,1,1,1,0,2,1, Centro de huancayo,3,1500,2,2,2,2,Junin
53,23,1,1,7,0,0,0,0,0,100,0,0,0,0,0,0,0,5,1,1,0,0,1,1,3,2,5,5,3,5,3,1,1,0,0,0,0,0,0,5.5,0,100,200,5,1,2,1,50000,500,300,300,100,0,100,1,1,1,0,2,1, Centro de huancayo,3,1500,2,2,2,2,Junin
54,25,1,1,7,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,3,2,2,3,3,3,3,3,1,1,15.5,0,0,0,0,0,0,0,140,150,5,4,2,2,20000,600,100,100,50,90,100,1,1,0,1,2,3, Pio pata,2,1000,1,4,2,1,Junin
54,25,1,1,7,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,3,2,2,3,3,3,3,3,1,1,0,25.5,25.5,25.5,0,0,0,0,140,150,5,4,2,2,20000,600,100,100,50,90,100,1,1,0,1,2,3, Pio pata,2,1000,1,4,2,1,Junin
54,25,1,1,7,0,0,1,1,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,3,2,2,3,3,3,3,3,1,1,0,0,0,0,5.5,5.5,5.5,5.5,140,150,5,4,2,2,20000,600,100,100,50,90,100,1,1,0,1,2,3, Pio pata,2,1000,1,4,2,1,Junin
55,19,0,1,6,0,1,1,1,0,0,0,0,1,1,1,0,1,4,1,1,0,1,1,4,4,4,4,3,4,3,4,1,1,5.5,0,0,5.5,0,0,5.5,5.5,240,2500,5,1,3,2,200000,0,0,0,0,0,0,1,1,1,1,2,1, Centro de huancayo,1,0,3,1,2,1,Junin
55,19,0,1,6,0,1,1,1,0,0,0,0,1,1,1,0,1,4,1,1,0,1,1,4,4,4,4,3,4,3,4,1,1,0,15.5,15.5,0,15.5,15.5,0,0,240,2500,5,1,3,2,200000,0,0,0,0,0,0,1,1,1,1,2,1, Centro de huancayo,1,0,3,1,2,1,Junin
56,29,1,1,8,0,0,0,0,0,200,0,0,0,0,0,1,0,5,1,1,0,1,1,3,4,4,4,4,3,3,4,1,1,15.5,0,15.5,0,0,15.5,0,0,150,1000,5,1,2,3,150000,1000,500,800,500,100,200,1,1,1,0,1,3, Ciudad universitaria,2,4000,0,2,1,1,Junin
56,29,1,1,8,0,0,0,0,0,200,0,0,0,0,0,1,0,5,1,1,0,1,1,3,4,4,4,4,3,3,4,1,1,0,45,0,0,0,0,0,0,150,1000,5,1,2,3,150000,1000,500,800,500,100,200,1,1,1,0,1,3, Ciudad universitaria,2,4000,0,2,1,1,Junin
56,29,1,1,8,0,0,0,0,0,200,0,0,0,0,0,1,0,5,1,1,0,1,1,3,4,4,4,4,3,3,4,1,1,0,0,0,5.5,0,0,5.5,0,150,1000,5,1,2,3,150000,1000,500,800,500,100,200,1,1,1,0,1,3, Ciudad universitaria,2,4000,0,2,1,1,Junin
56,29,1,1,8,0,0,0,0,0,200,0,0,0,0,0,1,0,5,1,1,0,1,1,3,4,4,4,4,3,3,4,1,1,0,0,0,0,25.5,0,0,25.5,150,1000,5,1,2,3,150000,1000,500,800,500,100,200,1,1,1,0,1,3, Ciudad universitaria,2,4000,0,2,1,1,Junin
57,24,0,1,7,0,0,0,1,0,200,100,0,1,1,1,0,3,5,1,1,0,1,1,1,3,3,4,4,3,3,4,1,1,45,45,0,0,0,45,0,0,60,300,5,3,2,1,18000,500,100,150,300,200,200,1,0,1,0,1,2, La esperanza,1,1800,0,1,2,1,Junin
57,24,0,1,7,0,0,0,1,0,200,100,0,1,1,1,0,3,5,1,1,0,1,1,1,3,3,4,4,3,3,4,1,1,0,0,25.5,0,0,0,0,0,60,300,5,3,2,1,18000,500,100,150,300,200,200,1,0,1,0,1,2, La esperanza,1,1800,0,1,2,1,Junin
57,24,0,1,7,0,0,0,1,0,200,100,0,1,1,1,0,3,5,1,1,0,1,1,1,3,3,4,4,3,3,4,1,1,0,0,0,90,0,0,0,0,60,300,5,3,2,1,18000,500,100,150,300,200,200,1,0,1,0,1,2, La esperanza,1,1800,0,1,2,1,Junin
57,24,0,1,7,0,0,0,1,0,200,100,0,1,1,1,0,3,5,1,1,0,1,1,1,3,3,4,4,3,3,4,1,1,0,0,0,0,15.5,0,15.5,0,60,300,5,3,2,1,18000,500,100,150,300,200,200,1,0,1,0,1,2, La esperanza,1,1800,0,1,2,1,Junin
57,24,0,1,7,0,0,0,1,0,200,100,0,1,1,1,0,3,5,1,1,0,1,1,1,3,3,4,4,3,3,4,1,1,0,0,0,0,0,0,0,5.5,60,300,5,3,2,1,18000,500,100,150,300,200,200,1,0,1,0,1,2, La esperanza,1,1800,0,1,2,1,Junin
58,24,1,1,7,0,0,1,1,0,20,5,0,0,1,1,1,0,1,1,1,1,1,1,3,2,1,4,4,3,4,3,1,1,5.5,5.5,5.5,0,0,5.5,5.5,5.5,50,400,5,3,1,1,20000,900,100,900,20,30,50,1,1,1,1,2,3, Los andes,2,2000,2,2,2,2,Junin
58,24,1,1,7,0,0,1,1,0,20,5,0,0,1,1,1,0,1,1,1,1,1,1,3,2,1,4,4,3,4,3,1,1,0,0,0,25.5,25.5,0,0,0,50,400,5,3,1,1,20000,900,100,900,20,30,50,1,1,1,1,2,3, Los andes,2,2000,2,2,2,2,Junin
59,22,0,0,7,0,0,1,1,1,200,200,0,0,0,0,2,1,2,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,25.5,25.5,0,25.5,25.5,25.5,0,0,150,1000,3,2,2,2,20000,400,200,200,150,80,100,0,0,0,0,2,3, La mejorada,2,650,2,2,2,2,Junin
59,22,0,0,7,0,0,1,1,1,200,200,0,0,0,0,2,1,2,1,1,0,1,1,4,4,4,4,4,4,4,4,1,1,0,0,15.5,0,0,0,15.5,15.5,150,1000,3,2,2,2,20000,400,200,200,150,80,100,0,0,0,0,2,3, La mejorada,2,650,2,2,2,2,Junin
60,24,0,1,10,1,0,0,0,0,50,300,1,1,1,1,2,1,3,1,1,1,1,1,4,4,4,4,4,4,4,4,0,0,45,45,45,45,45,45,45,0,70,2,2,3,4,5,100000,600,100,200,50,70,50,0,1,1,0,1,3, Umuto,1,3000,2,3,4,1,Junin
60,24,0,1,10,1,0,0,0,0,50,300,1,1,1,1,2,1,3,1,1,1,1,1,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,5.5,70,2,2,3,4,5,100000,600,100,200,50,70,50,0,1,1,0,1,3, Umuto,1,3000,2,3,4,1,Junin
61,29,1,1,5,0,1,0,1,1,30,0,0,0,0,0,0,0,5,1,0,0,1,1,4,4,4,4,3,3,2,0,1,0,25.5,25.5,0,0,25.5,25.5,25.5,0,200,200,5,3,1,1,40000,500,200,90,0,200,200,1,1,1,0,4,2, Auquimarca,2,1700,0,2,0,1,Junin
61,29,1,1,5,0,1,0,1,1,30,0,0,0,0,0,0,0,5,1,0,0,1,1,4,4,4,4,3,3,2,0,1,0,0,0,5.5,0,0,0,0,5.5,200,200,5,3,1,1,40000,500,200,90,0,200,200,1,1,1,0,4,2, Auquimarca,2,1700,0,2,0,1,Junin
61,29,1,1,5,0,1,0,1,1,30,0,0,0,0,0,0,0,5,1,0,0,1,1,4,4,4,4,3,3,2,0,1,0,0,0,0,45,0,0,0,0,200,200,5,3,1,1,40000,500,200,90,0,200,200,1,1,1,0,4,2, Auquimarca,2,1700,0,2,0,1,Junin
62,23,0,1,7,0,1,0,1,1,100,0,0,0,1,0,0,1,5,1,1,0,0,1,3,4,4,5,0,3,1,3,1,0,25.5,0,0,0,0,0,0,0,350,400,5,1,2,1,140000,500,0,150,300,140,0,0,0,0,0,2,2, Auray,2,1000,1,1,2,2,Junin
62,23,0,1,7,0,1,0,1,1,100,0,0,0,1,0,0,1,5,1,1,0,0,1,3,4,4,5,0,3,1,3,1,0,0,0,0,0,0,0,0,0,350,400,5,1,2,1,140000,500,0,150,300,140,0,0,0,0,0,2,2, Auray,2,1000,1,1,2,2,Junin
